adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job,movie_id
False,2,100036,Directing,D.W. Griffith,D.W. Griffith,6.919,/bgJQxpKzlRUYRnn27V31yZOHPQd.jpg,5e92503cfcb8cc0015862e7d,Directing,Director,618
False,2,940663,Directing,Chester M. Franklin,Chester M. Franklin,1.872,/ZRNdiv9xTH4PCyBDnhYBt7lzbd.jpg,52fe4aeac3a368484e16d9c7,Directing,Director,126925
False,2,42060,Directing,Sidney Franklin,Sidney Franklin,1.543,/xbmQWYja4gjLTjneeuSoVuzBInK.jpg,52fe4aeac3a368484e16d9cd,Directing,Director,126925
False,2,1310545,Directing,Fred Paul,Fred Paul,1.138,/tuqmi9LAf6moflIhbmzYEju27QV.jpg,534ed79d0e0a2679d5001f67,Directing,Director,265051
False,2,13848,Acting,Charlie Chaplin,Charlie Chaplin,20.23,/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg,52fe458f9251416c7505aaff,Directing,Director,13707
False,2,100036,Directing,D.W. Griffith,D.W. Griffith,6.919,/bgJQxpKzlRUYRnn27V31yZOHPQd.jpg,52fe4381c3a36847f80591db,Directing,Director,3059
False,2,28968,Directing,J. Searle Dawley,J. Searle Dawley,1.288,/oDX3hSODFpKmJVoG6eQYNmyGsA.jpg,52fe4d4dc3a36847f8259acd,Directing,Director,174598
False,2,72061,Directing,Frank Lloyd,Frank Lloyd,1.654,/ptPGv8iw9Hpg3tGejgcJSwEjELb.jpg,52fe4d4fc3a36847f825a47b,Directing,Director,174711
False,2,559559,Directing,Marshall Neilan,Marshall Neilan,1.908,/aoDM0HGWdOUypvrzaEizl8a8d3i.jpg,52fe460e9251416c910479fd,Directing,Director,36822
False,2,98043,Directing,Maurice Tourneur,Maurice Tourneur,1.144,/fPTadvsCrByQCskCqECxHIrpe2v.jpg,52fe49979251416c750cd089,Directing,Director,95866
False,2,8636,Directing,Cecil B. DeMille,Cecil B. DeMille,6.779,/xIDKeewDUawMMGr0FHnIlyUUz17.jpg,52fe4d4fc3a36847f825a43f,Directing,Director,174708
False,2,13823,Acting,George Irving,George Irving,4.561,/vO3KgYlB4DR0BHEkhEMJfHDqDUc.jpg,52fe4d50c3a36847f825a53d,Directing,Director,174731
False,2,1046101,Directing,Scott Sidney,Scott Sidney,0.472,,52fe4953c3a368484e125db9,Directing,Director,76951
False,2,559559,Directing,Marshall Neilan,Marshall Neilan,1.908,/aoDM0HGWdOUypvrzaEizl8a8d3i.jpg,52fe480fc3a368484e0e77ff,Directing,Director,70753
False,2,148656,Directing,Gilbert Pratt,Gilbert Pratt,0.783,/mNZvCPoUIQBR4kFP3MTHBbM2P3i.jpg,52fe4873c3a36847f8167891,Directing,Director,53637
False,2,2428,Directing,Ernst Lubitsch,Ernst Lubitsch,6.58,/wq3B38fsOrQZCXCGKqQrqrslCFc.jpg,52fe475cc3a36847f8131857,Directing,Director,48263
False,2,9049,Directing,Victor Fleming,Victor Fleming,5.342,/kwMaOpQnirmXFEuvP0t7Zc94sqj.jpg,52fe4870c3a368484e0f83f3,Directing,Director,72497
False,2,100036,Directing,D.W. Griffith,D.W. Griffith,6.919,/bgJQxpKzlRUYRnn27V31yZOHPQd.jpg,52fe4289c3a36847f8026a93,Directing,Director,899
False,2,2991,Directing,Robert Wiene,Robert Wiene,1.105,/e3Abf50qDwnDox7Ro38Y7e0qUuQ.jpg,52fe422ac3a36847f800908b,Directing,Director,234
False,2,152222,Directing,Paul Powell,Paul Powell,1.008,,52fe4aa8c3a36847f81dab59,Directing,Director,108988
False,2,253152,Directing,Oscar Micheaux,Oscar Micheaux,1.184,/3vCDPYK5zdbvrjPkNROtYSUWAO.jpg,52fe4976c3a368484e12c899,Directing,Director,77621
False,2,100036,Directing,D.W. Griffith,D.W. Griffith,6.919,/bgJQxpKzlRUYRnn27V31yZOHPQd.jpg,52fe4607c3a36847f80e80b7,Directing,Director,42511
False,2,13848,Acting,Charlie Chaplin,Charlie Chaplin,20.23,/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg,52fe43269251416c75005605,Directing,Director,10098
False,1,1037794,Directing,Lois Weber,Lois Weber,2.015,/c6YcUHNxlP9Fo5cxbJJQi3xAdGF.jpg,52fe4b909251416c910de885,Directing,Director,155953
False,2,8741,Directing,Victor Sjöström,Victor Sjöström,2.298,/iGtT2mbmLt80YPk9lXJRSyxaEKW.jpg,52fe4955c3a36847f8194d2d,Directing,Director,58129
False,2,9076,Directing,F. W. Murnau,F. W. Murnau,7.694,/ulUA4GiMNFcVDTyQZ5b6Samri72.jpg,52fe4265c3a36847f801b0f9,Directing,Director,653
False,2,9076,Directing,F. W. Murnau,F. W. Murnau,7.694,/ulUA4GiMNFcVDTyQZ5b6Samri72.jpg,52fe4599c3a368484e0645bd,Directing,Director,28480
False,2,1158072,Directing,Manfred Noa,Manfred Noa,0.328,,52fe4d61c3a36847f825dc73,Directing,Director,175594
False,2,1153824,Directing,Burton L. King,Burton L. King,1.611,/7MBWiOmEeTEqZESnesfk4MHaMNH.jpg,5e228f96bfeb8b0015d08823,Directing,Director,171432
False,2,89674,Directing,Benjamin Christensen,Benjamin Christensen,1.652,/uUDlLoJQo9HSai9ldDM3WVZW2r5.jpg,52fe492cc3a36847f818cee7,Directing,Director,57283
False,2,8635,Acting,Buster Keaton,Buster Keaton,18.95,/iP0of33Hi6hGGojegJQ4sjNwW2l.jpg,52fe44ddc3a368484e03b40b,Directing,Director,25770
False,2,13953,Directing,Edward F. Cline,Edward F. Cline,7.578,/cyXhBZ3p53P3cgnQt0XldYKqdTP.jpg,55075c7d92514147e8000705,Directing,Director,25770
False,2,10092,Directing,Robert Flaherty,Robert Flaherty,1.981,/xbQPv5sgBA72gKb57YGpjE1RKfW.jpg,52fe4267c3a36847f801bccf,Directing,Director,669
False,2,8630,Acting,Erich von Stroheim,Erich von Stroheim,6.835,/lUoSEdmX6Cl7lLUnV4ewLkVDnhY.jpg,52fe459c9251416c91038599,Directing,Director,35227
False,2,68,Directing,Fritz Lang,Fritz Lang,8.215,/9dz4PmFzlSyexldWrOXBLLpkBqB.jpg,52fe4434c3a36847f808870d,Directing,Director,5998
False,2,143561,Directing,Sam Taylor,Sam Taylor,1.245,/pY9U3YTrPTZY68YF75nszT9WX7G.jpg,52fe4447c3a368484e01a103,Directing,Director,22596
False,2,143385,Directing,Fred C. Newmeyer,Fred C. Newmeyer,1.583,/zPldR0DutaEXErpj5Aww73udYB.jpg,52fe4447c3a368484e01a0fd,Directing,Director,22596
False,2,143385,Directing,Fred C. Newmeyer,Fred C. Newmeyer,1.583,/zPldR0DutaEXErpj5Aww73udYB.jpg,52fe45c3c3a36847f80d921b,Directing,Director,41348
False,2,143561,Directing,Sam Taylor,Sam Taylor,1.245,/pY9U3YTrPTZY68YF75nszT9WX7G.jpg,52fe45c3c3a36847f80d9221,Directing,Director,41348
False,2,592830,Directing,J. Gordon Edwards,J. Gordon Edwards,0.904,,52fe4d63c3a36847f825e247,Directing,Director,175695
False,1,997694,Directing,Germaine Dulac,Germaine Dulac,1.851,/n0rxdRSsnT1CvowdjSq6If1AMal.jpg,52fe4796c3a36847f813da2d,Directing,Director,49452
False,2,10516,Directing,John G. Blystone,John G. Blystone,1.064,/isOUSJrLtcqY5wlMd4997g8KJ9G.jpg,52fe426cc3a36847f801da2f,Directing,Director,701
False,2,8635,Acting,Buster Keaton,Buster Keaton,18.95,/iP0of33Hi6hGGojegJQ4sjNwW2l.jpg,52fe426cc3a36847f801da35,Directing,Director,701
False,2,13848,Acting,Charlie Chaplin,Charlie Chaplin,20.23,/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg,52fe45bfc3a368484e06c9e7,Directing,Director,28974
False,2,68,Directing,Fritz Lang,Fritz Lang,8.215,/9dz4PmFzlSyexldWrOXBLLpkBqB.jpg,52fe44829251416c9101328b,Directing,Director,31506
False,2,68,Directing,Fritz Lang,Fritz Lang,8.215,/9dz4PmFzlSyexldWrOXBLLpkBqB.jpg,52fe4607c3a36847f80e80d9,Directing,Director,42512
False,2,8823,Directing,Raoul Walsh,Raoul Walsh,4.642,/qwQVJ66JvChRPIFtLtSy8DkCnKW.jpg,52fe45bec3a368484e06c6d7,Directing,Director,28963
False,2,29962,Directing,King Vidor,King Vidor,5.096,/5Xv2yy6UN45uosfCQqWfOeCFL5N.jpg,52fe4a4cc3a368484e14b8d1,Directing,Director,120673
False,2,8635,Acting,Buster Keaton,Buster Keaton,18.95,/iP0of33Hi6hGGojegJQ4sjNwW2l.jpg,52fe44cd9251416c9101d589,Directing,Director,32318
False,2,8841,Acting,Donald Crisp,Donald Crisp,4.567,/MEPq09iLEwJVrxw1T97qOILhk6.jpg,52fe44cd9251416c9101d583,Directing,Director,32318
False,2,8635,Acting,Buster Keaton,Buster Keaton,18.95,/iP0of33Hi6hGGojegJQ4sjNwW2l.jpg,52fe4297c3a36847f802aac1,Directing,Director,992
False,2,143385,Directing,Fred C. Newmeyer,Fred C. Newmeyer,1.583,/zPldR0DutaEXErpj5Aww73udYB.jpg,52fe4598c3a36847f80cff61,Directing,Director,40574
False,2,143561,Directing,Sam Taylor,Sam Taylor,1.245,/pY9U3YTrPTZY68YF75nszT9WX7G.jpg,52fe4598c3a36847f80cff67,Directing,Director,40574
False,2,93905,Directing,Allan Dwan,Allan Dwan,4.591,/kAvLKEkjOpOzQSEpvFrjF0b5Nq9.jpg,52fe4d6ec3a36847f8260971,Directing,Director,176283
False,2,931420,Directing,Herbert G. Ponting,Herbert G. Ponting,0.001,/qveg3KVBOaRngb3xNz2BemPXiP9.jpg,52fe49159251416c910a22a7,Directing,Director,84880
False,2,29720,Directing,Abel Gance,Abel Gance,3.93,/wfiFMnwpdx55mc4FqDez8wbFTf9.jpg,52fe4d6ec3a36847f82608b5,Directing,Director,176272
False,2,8630,Acting,Erich von Stroheim,Erich von Stroheim,6.835,/lUoSEdmX6Cl7lLUnV4ewLkVDnhY.jpg,52fe42f3c3a36847f802f32b,Directing,Director,1405
False,2,14473,Directing,Rupert Julian,Rupert Julian,1.665,/9dWgryyjsLz1dw9cxMNvuB5piEh.jpg,52fe4294c3a36847f8029a93,Directing,Director,964
False,2,9603,Directing,Sergei Eisenstein,Сергей Михайлович Эйзенштейн,3.442,/ks9uuDtKu9m9w50t18PamLZ91to.jpg,52fe4263c3a36847f801a8cf,Directing,Director,643
False,2,13848,Acting,Charlie Chaplin,Charlie Chaplin,20.23,/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg,52fe4294c3a36847f8029977,Directing,Director,962
False,2,8635,Acting,Buster Keaton,Buster Keaton,18.95,/iP0of33Hi6hGGojegJQ4sjNwW2l.jpg,52fe44f49251416c9102294b,Directing,Director,33015
False,2,143561,Directing,Sam Taylor,Sam Taylor,1.245,/pY9U3YTrPTZY68YF75nszT9WX7G.jpg,52fe45fec3a36847f80e6591,Directing,Director,42359
False,2,143385,Directing,Fred C. Newmeyer,Fred C. Newmeyer,1.583,/zPldR0DutaEXErpj5Aww73udYB.jpg,52fe45fec3a36847f80e658b,Directing,Director,42359
False,2,8635,Acting,Buster Keaton,Buster Keaton,18.95,/iP0of33Hi6hGGojegJQ4sjNwW2l.jpg,52fe44dc9251416c9101f5bd,Directing,Director,32600
False,2,29250,Writing,Harry O. Hoyt,Harry O. Hoyt,1.29,,52fe4378c3a36847f8056b35,Directing,Director,2981
False,2,29962,Directing,King Vidor,King Vidor,5.096,/5Xv2yy6UN45uosfCQqWfOeCFL5N.jpg,52fe4381c3a36847f8059219,Directing,Director,3060
False,2,9603,Directing,Sergei Eisenstein,Сергей Михайлович Эйзенштейн,3.442,/ks9uuDtKu9m9w50t18PamLZ91to.jpg,52fe46a7c3a36847f810ac53,Directing,Director,44967
False,2,108106,Directing,Fred Niblo,Fred Niblo,2.025,/gtIMwkKyd4vQ7BmzojCl99HVXPs.jpg,52fe499a9251416c750cd56d,Directing,Director,95956
False,2,84034,Directing,Clarence Brown,Clarence Brown,2.604,/g3I4PSsQhHkhlBj8gN0tPj8ID8O.jpg,52fe46d19251416c91060b6d,Directing,Director,38687
False,2,10517,Writing,Clyde Bruckman,Clyde Bruckman,1.607,/qS2v6oBeDALfrcqLvov7ITVPBeM.jpg,52fe4293c3a36847f80298ed,Directing,Director,961
False,2,8635,Acting,Buster Keaton,Buster Keaton,18.95,/iP0of33Hi6hGGojegJQ4sjNwW2l.jpg,52fe4293c3a36847f80298f3,Directing,Director,961
False,2,143561,Directing,Sam Taylor,Sam Taylor,1.245,/pY9U3YTrPTZY68YF75nszT9WX7G.jpg,52fe45ffc3a36847f80e6715,Directing,Director,42368
False,2,74659,Directing,Gregory La Cava,Gregory La Cava,1.615,/AgwwMJokMN6yWdwHe1kwJRy9nJh.jpg,52fe4ca49251416c75120d65,Directing,Director,183514
False,1,549834,Directing,Lotte Reiniger,Lotte Reiniger,1.469,/tHompQjOe14o9WvImnIw4qGSAMj.jpg,52fe47d29251416c750a694b,Directing,Director,19354
False,2,148839,Directing,Clarence G. Badger,Clarence G. Badger,2.231,/bOGiPsEpLO0DB3wM3u01yFZnGQS.jpg,52fe48499251416c91086dc1,Directing,Director,82283
False,2,68,Directing,Fritz Lang,Fritz Lang,8.215,/9dz4PmFzlSyexldWrOXBLLpkBqB.jpg,52fe420fc3a36847f8000c61,Directing,Director,19
False,2,29720,Directing,Abel Gance,Abel Gance,3.93,/wfiFMnwpdx55mc4FqDez8wbFTf9.jpg,52fe4608c3a36847f80e869b,Directing,Director,42536
False,2,1496,Directing,Tod Browning,Tod Browning,2.677,/9iVkFjCS86V1UzcBERvHFjT58RC.jpg,52fe454ec3a368484e052c25,Directing,Director,27503
False,2,9076,Directing,F. W. Murnau,F. W. Murnau,7.694,/ulUA4GiMNFcVDTyQZ5b6Samri72.jpg,52fe4261c3a36847f8019c6d,Directing,Director,631
False,2,143558,Writing,Ted Wilde,Ted Wilde,2.067,/xQdOal0IvpIlOnQirA8yRMVAzXy.jpg,52fe46e39251416c75086dbb,Directing,Director,16661
False,2,1117050,Directing,John Waters,John Waters,0.625,,52fe4ae1c3a36847f81e66ab,Directing,Director,110655
False,2,143561,Directing,Sam Taylor,Sam Taylor,1.245,/pY9U3YTrPTZY68YF75nszT9WX7G.jpg,52fe48b4c3a368484e1069e7,Directing,Director,73969
False,2,14643,Directing,William A. Wellman,William A. Wellman,4.565,/rHkFOPzdJGimnC4yRqophK9tvEO.jpg,52fe45bec3a368484e06c7c5,Directing,Director,28966
False,2,14281,Directing,Alan Crosland,Alan Crosland,1.635,/jqvqh7gg871bgsQxaZH0pJqtkue.jpg,52fe4290c3a36847f80289b5,Directing,Director,939
False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,20.246,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,52fe4842c3a36847f815e8bf,Directing,Director,52782
False,2,11572,Directing,Carl Theodor Dreyer,Carl Theodor Dreyer,5.634,/cPH6zLHp3otZkluppZcErWmxCXT.jpg,52fe4275c3a36847f8020453,Directing,Director,780
False,2,143558,Writing,Ted Wilde,Ted Wilde,2.067,/xQdOal0IvpIlOnQirA8yRMVAzXy.jpg,52fe4447c3a368484e01a0d5,Directing,Director,22595
False,2,13848,Acting,Charlie Chaplin,Charlie Chaplin,20.23,/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg,52fe45bfc3a368484e06cadb,Directing,Director,28978
False,2,122969,Directing,Edward Sedgwick,Edward Sedgwick,3.198,/oy7NTpU0sODG4HpPi7xQYf60avh.jpg,52fe447b9251416c91012479,Directing,Director,31411
False,2,8635,Acting,Buster Keaton,Buster Keaton,18.95,/iP0of33Hi6hGGojegJQ4sjNwW2l.jpg,6727a78429735d6a04da74d2,Directing,Director,31411
False,2,94180,Directing,Charles Reisner,Charles Reisner,2.008,/e3BMvF1x1LuJNvG4iAXdHsY8EUR.jpg,52fe44ddc3a368484e03b32d,Directing,Director,25768
False,2,8635,Acting,Buster Keaton,Buster Keaton,18.95,/iP0of33Hi6hGGojegJQ4sjNwW2l.jpg,66d1f4d93e1ab45ce5b15614,Directing,Director,25768
False,2,2000,Directing,Lewis Milestone,Lewis Milestone,2.012,/zcbvWlJTkFcVJ86Yjsvx82Mjgul.jpg,52fe4565c3a368484e058155,Directing,Director,27777
False,2,14643,Directing,William A. Wellman,William A. Wellman,4.565,/rHkFOPzdJGimnC4yRqophK9tvEO.jpg,52fe49569251416c910aa08f,Directing,Director,85697
False,2,2662,Directing,Frank Capra,Frank Capra,8.743,/1OTZ7CEdEawDgA4qiBidpWTKE2x.jpg,52fe4d659251416c75139df7,Directing,Director,189935
False,2,11435,Directing,Howard Hawks,Howard Hawks,4.314,/hG2oF9wZlqwGqP6EhG0qaN9Afg7.jpg,52fe4ae8c3a36847f81e7fb3,Directing,Director,110887
False,2,29962,Directing,King Vidor,King Vidor,5.096,/5Xv2yy6UN45uosfCQqWfOeCFL5N.jpg,52fe4859c3a36847f8162f39,Directing,Director,53209
False,2,82413,Directing,Jack Conway,Jack Conway,1.196,/eMA6PQ0OEnAZM9wZjkflrAO3rkL.jpg,52fe4c589251416c910f2209,Directing,Director,190160
False,2,48055,Directing,Paul Leni,Paul Leni,0.903,/cY765lJFrvADxgdlsq6vB0NUY7h.jpg,52fe454fc3a368484e052f03,Directing,Director,27517
False,2,29962,Directing,King Vidor,King Vidor,5.096,/5Xv2yy6UN45uosfCQqWfOeCFL5N.jpg,52fe4381c3a36847f80592a5,Directing,Director,3061
False,2,2891,Directing,Josef von Sternberg,Josef von Sternberg,1.642,/vOCR477NWfBYraTJJaBXtVfr2O7.jpg,52fe4287c3a36847f8026011,Directing,Director,885
False,2,145605,Directing,Harry Beaumont,Harry Beaumont,2.042,/2B1D7Psv5021wsOueN6NEC8B63m.jpg,52fe460cc3a36847f80e9893,Directing,Director,42614
False,2,793,Directing,Luis Buñuel,Luis Buñuel,8.283,/a7wib1eRG6TyonDXpAbF7PZd0f8.jpg,59d76bea925141252c00c5de,Directing,Director,626
False,2,29808,Directing,Robert Florey,Robert Florey,3.368,/cRX6qkTniwyr1Kt0yTWIlqHO25F.jpg,52fe43efc3a368484e006eaf,Directing,Director,20625
False,2,130087,Directing,Joseph Santley,Joseph Santley,1.789,/xbh7KVy3Fqe6gEDg5WaXtLVxGOX.jpg,52fe43f0c3a368484e006eb5,Directing,Director,20625
False,2,143998,Directing,Malcolm St. Clair,Malcolm St. Clair,1.897,/eeTYVC0RKAZzhylzNbX1MuXF4TB.jpg,52fe486cc3a36847f81665df,Directing,Director,53528
False,2,10517,Writing,Clyde Bruckman,Clyde Bruckman,1.607,/qS2v6oBeDALfrcqLvov7ITVPBeM.jpg,52fe486cc3a36847f81665d9,Directing,Director,53528
False,2,13899,Directing,G.W. Pabst,G.W. Pabst,3.591,/j3E2joC0UzP5ftZpFsp1SqOK1Xt.jpg,52fe428ac3a36847f8026e69,Directing,Director,905
False,2,95111,Directing,Dziga Vertov,Dziga Vertov,2.292,/6CvXGGtNiF3ofSe1MFtGwgJnCVo.jpg,52fe44fac3a368484e041aad,Directing,Director,26317
False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,20.246,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,52fe424fc3a36847f8014545,Directing,Director,543
False,2,114319,Directing,Franz Osten,Franz Osten,1.08,/xcrqffRAALCZIextGp0fsZDfZ6w.jpg,52fe45a69251416c910399a5,Directing,Director,35454
False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,20.246,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,52fe4740c3a36847f812b85d,Directing,Director,47695
False,2,145605,Directing,Harry Beaumont,Harry Beaumont,2.042,/2B1D7Psv5021wsOueN6NEC8B63m.jpg,52fe4701c3a368484e0afdcb,Directing,Director,65203
False,2,2891,Directing,Josef von Sternberg,Josef von Sternberg,1.642,/vOCR477NWfBYraTJJaBXtVfr2O7.jpg,52fe4229c3a36847f8008c5d,Directing,Director,228
False,2,2000,Directing,Lewis Milestone,Lewis Milestone,2.012,/zcbvWlJTkFcVJ86Yjsvx82Mjgul.jpg,52fe421dc3a36847f8005383,Directing,Director,143
False,2,84034,Directing,Clarence Brown,Clarence Brown,2.604,/g3I4PSsQhHkhlBj8gN0tPj8ID8O.jpg,52fe461bc3a36847f80ed139,Directing,Director,42812
False,2,2662,Directing,Frank Capra,Frank Capra,8.743,/1OTZ7CEdEawDgA4qiBidpWTKE2x.jpg,52fe4a74c3a368484e1543d5,Directing,Director,122047
False,2,793,Directing,Luis Buñuel,Luis Buñuel,8.283,/a7wib1eRG6TyonDXpAbF7PZd0f8.jpg,52fe441dc3a36847f80830f5,Directing,Director,5729
False,2,2891,Directing,Josef von Sternberg,Josef von Sternberg,1.642,/vOCR477NWfBYraTJJaBXtVfr2O7.jpg,52fe460fc3a36847f80ea287,Directing,Director,42641
False,2,29963,Directing,George W. Hill,George W. Hill,2.005,/lTiHR2hzUBQDKuUhWdn21qWyrcY.jpg,52fe49479251416c910a82f7,Directing,Director,85505
False,2,129552,Directing,Thornton Freeland,Thornton Freeland,0.595,/Uf7wGwQWHCOn3nNR2506TQBP9P.jpg,52fe4ca1c3a36847f823790f,Directing,Director,166645
False,2,94771,Directing,Roland West,Roland West,1.72,/tV3RA8ojJQAZTP8BBXBYRA4FgU0.jpg,52fe44f1c3a368484e03f8b3,Directing,Director,26162
False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,20.246,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,52fe44a99251416c910187a3,Directing,Director,31930
False,2,144063,Writing,Victor Heerman,Victor Heerman,2.693,/wCrucMpJZAUMJsF1KJafCfrZyhu.jpg,52fe45b29251416c7505f5f9,Directing,Director,13913
False,2,68,Directing,Fritz Lang,Fritz Lang,8.215,/9dz4PmFzlSyexldWrOXBLLpkBqB.jpg,52fe427dc3a36847f8022ed9,Directing,Director,832
False,1,58343,Acting,Leontine Sagan,Leontine Sagan,0.743,/poWRXXwJPtaPAgJfAH9gX98kKsm.jpg,52fe4516c3a36847f80bbcbd,Directing,Director,9653
False,2,29110,Directing,Carl Froelich,Carl Froelich,0.62,/sAUqhkmFLW2DYLUTlWlR4FBNIU.jpg,65e8482e9638640161c8c726,Directing,Director,9653
False,2,14643,Directing,William A. Wellman,William A. Wellman,4.565,/rHkFOPzdJGimnC4yRqophK9tvEO.jpg,52fe47f1c3a36847f8150773,Directing,Director,51394
False,2,2917,Directing,James Whale,James Whale,2.114,/cXE0gUlXfx7qqZMdnUb5AeQMKHr.jpg,52fe437fc3a36847f80587df,Directing,Director,3035
False,2,109342,Directing,Jacques Feyder,Jacques Feyder,1.051,/bSqyPHzYvVAWE5tmCR4iA3r7HwZ.jpg,52fe4e74c3a36847f829120b,Directing,Director,238069
False,2,114337,Directing,George Fitzmaurice,George Fitzmaurice,0.867,/4sGZsiwrDAuVHsJPTx8mJ2fQMsi.jpg,52fe45a79251416c91039bfb,Directing,Director,35545
False,2,9076,Directing,F. W. Murnau,F. W. Murnau,7.694,/ulUA4GiMNFcVDTyQZ5b6Samri72.jpg,52fe4295c3a36847f802a045,Directing,Director,977
False,2,30008,Directing,Leo McCarey,Leo McCarey,3.77,/o3rVdxxfUWRHQMvmLXcz7mmKs1W.jpg,52fe487bc3a36847f816959f,Directing,Director,53797
False,2,49214,Directing,William Dieterle,William Dieterle,2.353,/9xJgBwpVs7O55AH1jPt5DLioWUF.jpg,52fe4a3e9251416c750e284d,Directing,Director,99732
False,2,140815,Directing,James Parrott,James Parrott,3.822,/od32ZGilfKocacyL4EBKdcqkaL4.jpg,56d5b1c692514134020138f2,Directing,Director,375282
False,2,1496,Directing,Tod Browning,Tod Browning,2.677,/9iVkFjCS86V1UzcBERvHFjT58RC.jpg,52fe421dc3a36847f8004fb7,Directing,Director,138
False,2,82389,Directing,Norman Z. McLeod,Norman Z. McLeod,2.991,/qJgtwcMOU3CtrZx9cdXTVrWpecH.jpg,52fe45b29251416c7505f559,Directing,Director,13911
False,2,13848,Acting,Charlie Chaplin,Charlie Chaplin,20.23,/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg,52fe428ac3a36847f8026bc9,Directing,Director,901
False,2,2428,Directing,Ernst Lubitsch,Ernst Lubitsch,6.58,/wq3B38fsOrQZCXCGKqQrqrslCFc.jpg,52fe447b9251416c91012395,Directing,Director,31409
False,2,2004,Directing,George Abbott,George Abbott,0.779,/43Tj83RQFgWCkTgpDAgRcbkyqaZ.jpg,52fe4b9b9251416c910e0009,Directing,Director,156324
False,2,14643,Directing,William A. Wellman,William A. Wellman,4.565,/rHkFOPzdJGimnC4yRqophK9tvEO.jpg,52fe47409251416c75092cff,Directing,Director,17687
False,2,11528,Directing,Jean Renoir,Jean Renoir,5.428,/ePLyIIgSud1ZhhaLtj1yFo2diC4.jpg,52fe450ec3a368484e045f25,Directing,Director,26614
False,2,33166,Directing,René Clair,René Clair,2.35,/m6pYOo5Yp2N4i6egvVFXYOnmS82.jpg,52fe44839251416c910135cb,Directing,Director,31514
False,2,9054,Directing,Mervyn LeRoy,Mervyn LeRoy,2.726,/xRdJwuUptfFYVR8K6yyMhPgOVmP.jpg,52fe456cc3a368484e05a029,Directing,Director,27899
False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,20.246,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,52fe4841c3a36847f815e469,Directing,Director,52748
False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,20.246,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,52fe45c99251416c9103e5c7,Directing,Director,36049
False,2,931194,Directing,George Melford,George Melford,3.287,/aV70vLKnT7p3mVk1CehvMIXq7T1.jpg,52fe47089251416c91067fc3,Directing,Director,39259
False,2,21311,Directing,Wesley Ruggles,Wesley Ruggles,2.468,/x0OBvXc9HY5aEHU9YDOF78qIGhV.jpg,52fe461fc3a36847f80edf09,Directing,Director,42861
False,2,94069,Directing,Steve Sekely,Steve Sekely,0.936,/3XyeDAcxDwHTvKPP5tngvymXVY.jpg,538c4f770e0a266702003d2f,Directing,Director,41062
False,2,82800,Directing,Norman Taurog,Norman Taurog,4.885,/3xm70GFmrRxKAWezI6OEHR8vEEe.jpg,52fe48e79251416c9109c2d7,Directing,Director,84295
False,2,29962,Directing,King Vidor,King Vidor,5.096,/5Xv2yy6UN45uosfCQqWfOeCFL5N.jpg,52fe461cc3a36847f80ed26f,Directing,Director,42816
